date,perturbation,model,mean_1m_temp_degC,mean_0_5m_temp_degC
2022-07-09,9,6,19.168892,16.74569
2022-07-09,10,6,18.959461,16.759346
2022-07-09,11,6,18.606459,16.879585
2022-07-09,12,6,19.037992,16.75777
2022-07-09,13,6,18.38929,16.83041
2022-07-09,14,6,18.69202,16.832697
2022-07-09,15,6,18.678127,16.840143
2022-07-09,16,6,19.043266,16.780535
2022-07-09,17,6,19.02681,16.772106
2022-07-09,18,6,18.880743,16.853577
2022-07-09,19,6,18.649414,16.834326
2022-07-09,20,6,18.499699,16.876198
2022-07-09,21,6,19.12497,16.644062
2022-07-09,22,6,18.615732,16.873804
2022-07-09,23,6,18.671728,16.829758
2022-07-09,24,6,18.700617,16.804935
2022-07-09,25,6,18.812891,16.864618
2022-07-09,26,6,18.674688,16.83244
2022-07-09,27,6,19.45692,16.59036
2022-07-09,28,6,18.857048,16.853884
2022-07-09,29,6,18.862885,16.803463
2022-07-09,30,6,18.62067,16.805023
2022-07-09,0,7,19.031862,17.175232
2022-07-09,1,7,18.948318,17.177732
2022-07-09,2,7,18.891989,17.243801
2022-07-09,3,7,19.254961,17.114225
2022-07-09,4,7,19.431301,17.08799
2022-07-09,5,7,19.07081,17.117605
2022-07-09,6,7,18.848404,17.106272
2022-07-09,7,7,19.13635,17.187695
2022-07-09,8,7,18.993654,17.019218
2022-07-09,9,7,19.523752,16.999786
2022-07-09,10,7,19.283218,17.08524
2022-07-09,11,7,18.83654,17.200777
2022-07-09,12,7,19.365704,17.077862
2022-07-09,13,7,18.536873,17.11594
2022-07-09,14,7,18.963375,17.150219
2022-07-09,15,7,18.936413,17.139416
2022-07-09,16,7,19.380835,17.094772
2022-07-09,17,7,19.37606,17.092564
2022-07-09,18,7,19.19872,17.194094
2022-07-09,19,7,18.88921,17.137928
2022-07-09,20,7,18.701712,17.181873
2022-07-09,21,7,19.44553,16.923159
2022-07-09,22,7,18.857943,17.18543
2022-07-09,23,7,18.93644,17.14069
2022-07-09,24,7,18.940649,17.099586
2022-07-09,25,7,19.112858,17.185501
2022-07-09,26,7,18.931307,17.146595
2022-07-09,27,7,19.786022,16.77868
2022-07-09,28,7,19.193155,17.18499
2022-07-09,29,7,19.164356,17.1258
2022-07-09,30,7,18.85291,17.102406
2022-07-09,0,8,18.640387,16.920624
2022-07-09,1,8,18.582178,16.923338
2022-07-09,2,8,18.561647,16.995893
2022-07-09,3,8,18.77778,16.856714
2022-07-09,4,8,18.897873,16.821531
2022-07-09,5,8,18.654684,16.872732
2022-07-09,6,8,18.5104,16.87793
2022-07-09,7,8,18.705395,16.914598
2022-07-09,8,8,18.621456,16.826563
2022-07-09,9,8,18.95658,16.746462
2022-07-09,10,8,18.797892,16.83207
2022-07-09,11,8,18.533459,16.98616
2022-07-09,12,8,18.85884,16.832699
2022-07-09,13,8,18.337437,16.960932
2022-07-09,14,8,18.591629,16.905678
2022-07-09,15,8,18.580465,16.90566
2022-07-09,16,8,18.872095,16.8495
2022-07-09,17,8,18.85424,16.827106
2022-07-09,18,8,18.75402,16.931637
2022-07-09,19,8,18.553318,16.929373
2022-07-09,20,8,18.44142,16.981815
2022-07-09,21,8,18.901379,16.710102
2022-07-09,22,8,18.536945,16.967276
2022-07-09,23,8,18.57305,16.902203
2022-07-09,24,8,18.582336,16.905806
2022-07-09,25,8,18.696236,16.925953
2022-07-09,26,8,18.580633,16.923895
2022-07-09,27,8,19.113562,16.565348
2022-07-09,28,8,18.729929,16.899696
2022-07-09,29,8,18.724382,16.886103
2022-07-09,30,8,18.52544,16.90145
2022-07-10,0,1,18.9175,17.013615
2022-07-10,1,1,18.913002,16.966043
2022-07-10,2,1,18.808914,17.05755
2022-07-10,3,1,18.939207,16.937677
2022-07-10,4,1,19.026054,17.027803
2022-07-10,5,1,18.811445,16.938654
2022-07-10,6,1,18.724813,16.925642
2022-07-10,7,1,18.979282,17.007347
2022-07-10,8,1,18.94163,16.890795
2022-07-10,9,1,19.253939,16.95218
2022-07-10,10,1,18.986654,16.888226
2022-07-10,11,1,18.88708,16.892101
2022-07-10,12,1,19.001371,16.967127
2022-07-10,13,1,18.603062,16.886648
2022-07-10,14,1,18.716911,16.995476
2022-07-10,15,1,19.01418,16.97969
2022-07-10,16,1,19.021288,16.960289
2022-07-10,17,1,19.155897,16.986803
2022-07-10,18,1,18.935955,17.009012
2022-07-10,19,1,18.764345,16.934929
2022-07-10,20,1,18.789265,16.948236
2022-07-10,21,1,19.172634,16.799355
2022-07-10,22,1,18.66647,17.005856
2022-07-10,23,1,18.949535,16.996426
2022-07-10,24,1,18.976637,16.833618
2022-07-10,25,1,18.956982,17.034191
2022-07-10,26,1,18.989653,16.933372
2022-07-10,27,1,19.176512,16.865784
2022-07-10,28,1,18.917015,17.035885
2022-07-10,29,1,18.990572,16.938597
2022-07-10,30,1,18.81294,16.899378
2022-07-10,0,2,18.766497,16.958416
2022-07-10,1,2,18.74074,16.891844
2022-07-10,2,2,18.71347,17.015337
2022-07-10,3,2,18.78351,16.925354
2022-07-10,4,2,18.849798,16.974016
2022-07-10,5,2,18.679821,16.89837
2022-07-10,6,2,18.596498,16.85616
2022-07-10,7,2,18.806362,16.95045
2022-07-10,8,2,18.749723,16.828966
2022-07-10,9,2,18.95755,16.816055
2022-07-10,10,2,18.79157,16.851168
2022-07-10,11,2,18.753561,16.902102
2022-07-10,12,2,18.844742,16.965164
2022-07-10,13,2,18.568295,16.917303
2022-07-10,14,2,18.606514,16.922585
2022-07-10,15,2,18.820396,16.910912
2022-07-10,16,2,18.852928,16.940495
2022-07-10,17,2,18.954594,16.966358
2022-07-10,18,2,18.809818,17.007107
2022-07-10,19,2,18.66461,16.924767
2022-07-10,20,2,18.691025,16.939941
2022-07-10,21,2,18.917086,16.776512
2022-07-10,22,2,18.60773,16.985641
2022-07-10,23,2,18.793777,16.953201
2022-07-10,24,2,18.841604,16.904015
2022-07-10,25,2,18.790285,16.962162
2022-07-10,26,2,18.833097,16.935717
2022-07-10,27,2,18.935698,16.84473
2022-07-10,28,2,18.763132,16.96117
2022-07-10,29,2,18.849167,16.966454
2022-07-10,30,2,18.691336,16.891005
2022-07-10,0,3,19.000753,16.90054
2022-07-10,1,3,18.97478,16.837812
2022-07-10,2,3,18.954607,16.93355
2022-07-10,3,3,18.99792,16.853727
2022-07-10,4,3,19.071817,16.965588
2022-07-10,5,3,18.890383,16.816326
2022-07-10,6,3,18.8103,16.751236
2022-07-10,7,3,19.056263,16.913366
2022-07-10,8,3,18.98801,16.811935
2022-07-10,9,3,19.196848,16.943848
2022-07-10,10,3,19.012226,16.81049
2022-07-10,11,3,19.006107,16.817451
2022-07-10,12,3,19.066118,16.92178
2022-07-10,13,3,18.804829,16.75811
2022-07-10,14,3,18.819475,16.817146
2022-07-10,15,3,19.069359,16.88531
2022-07-10,16,3,19.073746,16.91878
2022-07-10,17,3,19.184708,16.975588
2022-07-10,18,3,19.039034,16.937803
2022-07-10,19,3,18.890806,16.81803
2022-07-10,20,3,18.944912,16.835613
2022-07-10,21,3,19.140741,16.817978
2022-07-10,22,3,18.831095,16.852745
2022-07-10,23,3,19.030945,16.903658
2022-07-10,24,3,19.068287,16.817131
2022-07-10,25,3,19.039246,16.92975
2022-07-10,26,3,19.07238,16.868145
2022-07-10,27,3,19.139147,16.896595
2022-07-10,28,3,18.985289,16.921944
2022-07-10,29,3,19.07133,16.896816
2022-07-10,30,3,18.913328,16.786192
2022-07-10,0,4,19.165154,16.97741
2022-07-10,1,4,19.133476,16.895054
2022-07-10,2,4,19.101078,17.046234
2022-07-10,3,4,19.16738,16.916788
2022-07-10,4,4,19.25069,17.016933
2022-07-10,5,4,19.045866,16.902706
2022-07-10,6,4,18.947927,16.854855
2022-07-10,7,4,19.221867,16.973618
2022-07-10,8,4,19.164251,16.850344
2022-07-10,9,4,19.398855,16.87599
2022-07-10,10,4,19.182507,16.833544
2022-07-10,11,4,19.153305,16.85632
2022-07-10,12,4,19.240574,16.967276
2022-07-10,13,4,18.917686,16.870523
2022-07-10,14,4,18.961067,16.948845
2022-07-10,15,4,19.241983,16.912151
2022-07-10,16,4,19.255379,16.94902
2022-07-10,17,4,19.377485,16.970943
2022-07-10,18,4,19.208994,17.01972
2022-07-10,19,4,19.038094,16.915363
2022-07-10,20,4,19.079758,16.91552
2022-07-10,21,4,19.331697,16.734467
2022-07-10,22,4,18.961294,16.999662
2022-07-10,23,4,19.197996,16.953802
2022-07-10,24,4,19.249096,16.823912
2022-07-10,25,4,19.20807,17.007637
2022-07-10,26,4,19.241955,16.890886
2022-07-10,27,4,19.32206,16.832928
2022-07-10,28,4,19.156435,17.014488
2022-07-10,29,4,19.250917,16.937334
2022-07-10,30,4,19.065355,16.85239
2022-07-10,0,5,18.950365,17.059635
2022-07-10,1,5,18.909365,16.98719
2022-07-10,2,5,18.868383,17.11668
2022-07-10,3,5,18.976295,16.995682
2022-07-10,4,5,19.089018,17.09013
2022-07-10,5,5,18.813955,16.974209
2022-07-10,6,5,18.685368,16.934725
2022-07-10,7,5,19.017895,17.065655
2022-07-10,8,5,18.958221,16.965834
2022-07-10,9,5,19.25852,16.940378
2022-07-10,10,5,18.990591,16.925838
2022-07-10,11,5,18.93041,16.94071
2022-07-10,12,5,19.074232,17.042149
2022-07-10,13,5,18.639482,16.94778
2022-07-10,14,5,18.70392,17.021366
2022-07-10,15,5,19.032785,17.008186
2022-07-10,16,5,19.082802,17.026386
2022-07-10,17,5,19.233532,17.056126
2022-07-10,18,5,19.012428,17.088566
2022-07-10,19,5,18.794798,16.981106
2022-07-10,20,5,18.832567,17.003082
2022-07-10,21,5,19.182297,16.817322
2022-07-10,22,5,18.702425,17.061476
2022-07-10,23,5,18.98761,17.042109
2022-07-10,24,5,19.0511,16.892544
2022-07-10,25,5,18.999,17.090076
2022-07-10,26,5,19.038685,16.985638
2022-07-10,27,5,19.190987,16.879326
2022-07-10,28,5,18.948978,17.08661
2022-07-10,29,5,19.063267,17.013117
2022-07-10,30,5,18.826189,16.934408
2022-07-10,0,6,18.942205,16.600758
2022-07-10,1,6,18.918869,16.544058
2022-07-10,2,6,18.878347,16.642885
2022-07-10,3,6,18.946466,16.561884
2022-07-10,4,6,19.016602,16.63883
2022-07-10,5,6,18.837324,16.548647
2022-07-10,6,6,18.75409,16.51779
2022-07-10,7,6,18.986713,16.591656
2022-07-10,8,6,18.966755,16.53744
2022-07-10,9,6,19.179398,16.576323
2022-07-10,10,6,18.963877,16.503239
2022-07-10,11,6,18.94328,16.511545
2022-07-10,12,6,19.012613,16.602688
2022-07-10,13,6,18.73547,16.529003
2022-07-10,14,6,18.754969,16.577435
2022-07-10,15,6,19.022718,16.561516
2022-07-10,16,6,19.030796,16.59265
2022-07-10,17,6,19.135986,16.606436
2022-07-10,18,6,18.97543,16.625656
2022-07-10,19,6,18.836966,16.557423
2022-07-10,20,6,18.875525,16.558155
2022-07-10,21,6,19.12725,16.463451
2022-07-10,22,6,18.751785,16.60687
2022-07-10,23,6,18.97867,16.588243
2022-07-10,24,6,19.052673,16.51141
2022-07-10,25,6,18.974157,16.616716
2022-07-10,26,6,19.025747,16.546051
2022-07-10,27,6,19.12186,16.56301
2022-07-10,28,6,18.926384,16.624569
2022-07-10,29,6,19.028494,16.579002
2022-07-10,30,6,18.869041,16.519825
2022-07-10,0,7,19.139841,16.902555
2022-07-10,1,7,19.106714,16.846317
2022-07-10,2,7,19.061205,16.95791
2022-07-10,3,7,19.145863,16.857668
2022-07-10,4,7,19.249773,16.936169
2022-07-10,5,7,19.013811,16.847095
2022-07-10,6,7,18.902445,16.81913
2022-07-10,7,7,19.19565,16.905172
2022-07-10,8,7,19.107094,16.73712
2022-07-10,9,7,19.41654,16.796175
2022-07-10,10,7,19.163744,16.797316
2022-07-10,11,7,19.107864,16.803797
2022-07-10,12,7,19.231281,16.89341
2022-07-10,13,7,18.849886,16.820183
2022-07-10,14,7,18.916431,16.892107
2022-07-10,15,7,19.218077,16.83641
2022-07-10,16,7,19.256403,16.880527
2022-07-10,17,7,19.388231,16.893013
2022-07-10,18,7,19.18458,16.931437
2022-07-10,19,7,18.996252,16.847185
2022-07-10,20,7,19.030968,16.858103
2022-07-10,21,7,19.348164,16.698793
2022-07-10,22,7,18.901258,16.919146
2022-07-10,23,7,19.180737,16.879013
2022-07-10,24,7,19.243282,16.76506
2022-07-10,25,7,19.173075,16.913069
2022-07-10,26,7,19.225912,16.832655
2022-07-10,27,7,19.357721,16.798985
2022-07-10,28,7,19.137962,16.933498
2022-07-10,29,7,19.240423,16.86315
2022-07-10,30,7,19.033167,16.8045
2022-07-10,0,8,18.754992,16.596115
2022-07-10,1,8,18.722683,16.544807
2022-07-10,2,8,18.711348,16.654552
2022-07-10,3,8,18.750816,16.557379
2022-07-10,4,8,18.826942,16.607376
2022-07-10,5,8,18.656275,16.553204
2022-07-10,6,8,18.579498,16.53627
2022-07-10,7,8,18.786665,16.5845
2022-07-10,8,8,18.733461,16.488945
2022-07-10,9,8,18.93159,16.485147
2022-07-10,10,8,18.753872,16.501043
2022-07-10,11,8,18.736378,16.544874
2022-07-10,12,8,18.817867,16.590803
2022-07-10,13,8,18.5725,16.59449
2022-07-10,14,8,18.595518,16.59089
2022-07-10,15,8,18.808722,16.547705
2022-07-10,16,8,18.830988,16.575073
2022-07-10,17,8,18.91989,16.57291
2022-07-10,18,8,18.791206,16.624933
2022-07-10,19,8,18.658714,16.5813
2022-07-10,20,8,18.691757,16.595182
2022-07-10,21,8,18.876823,16.429682
2022-07-10,22,8,18.601984,16.641174
2022-07-10,23,8,18.781832,16.581802
2022-07-10,24,8,18.82361,16.519325
2022-07-10,25,8,18.78049,16.603456
2022-07-10,26,8,18.816776,16.556406
2022-07-10,27,8,18.884357,16.495153
2022-07-10,28,8,18.74427,16.602175
2022-07-10,29,8,18.824705,16.57624
2022-07-10,30,8,18.679901,16.544506
2022-07-11,0,1,19.441324,16.282166
2022-07-11,1,1,19.215927,16.410355
2022-07-11,2,1,19.099506,16.466341
2022-07-11,3,1,19.038166,16.558395
2022-07-11,4,1,19.203487,16.55626
2022-07-11,5,1,19.14627,16.459005
2022-07-11,6,1,18.407227,16.441515
2022-07-11,7,1,19.013433,16.575703
2022-07-11,8,1,19.127373,16.403414
2022-07-11,9,1,19.530327,16.425755
2022-07-11,10,1,18.703018,16.462448
2022-07-11,11,1,19.415436,16.433458
2022-07-11,12,1,18.885145,16.698427
2022-07-11,13,1,19.142357,16.242191
2022-07-11,14,1,18.708376,16.647963
2022-07-11,15,1,19.136793,16.636164
2022-07-11,16,1,19.168379,16.564451
2022-07-11,17,1,18.91599,16.648651
2022-07-11,18,1,19.446404,16.336004
2022-07-11,19,1,18.771944,16.56385
2022-07-11,20,1,18.893398,16.614452
2022-07-11,21,1,19.481428,16.386875
2022-07-11,22,1,19.19198,16.465328
2022-07-11,23,1,18.948788,16.726793
2022-07-11,24,1,19.003138,16.550123
2022-07-11,25,1,19.142776,16.704622
2022-07-11,26,1,19.187643,16.53661
2022-07-11,27,1,19.50322,16.18305
2022-07-11,28,1,19.16851,16.611338
2022-07-11,29,1,19.27957,16.482605
2022-07-11,30,1,19.2617,16.277357
2022-07-11,0,2,19.03148,16.060299
2022-07-11,1,2,18.880764,16.171242
2022-07-11,2,2,18.815943,16.28126
2022-07-11,3,2,18.819427,16.380768
2022-07-11,4,2,18.91362,16.321367
2022-07-11,5,2,18.865715,16.245995
2022-07-11,6,2,18.234058,16.293287
2022-07-11,7,2,18.780863,16.388033
2022-07-11,8,2,18.811914,16.18355
2022-07-11,9,2,19.0849,16.04579
2022-07-11,10,2,18.503983,16.33347
2022-07-11,11,2,19.122786,16.241718
2022-07-11,12,2,18.736937,16.526827
2022-07-11,13,2,18.867445,16.118256
2022-07-11,14,2,18.554203,16.464893
2022-07-11,15,2,18.893177,16.394062
2022-07-11,16,2,18.933674,16.356577
2022-07-11,17,2,18.709253,16.447119
2022-07-11,18,2,19.070297,16.13728
2022-07-11,19,2,18.613874,16.423761
2022-07-11,20,2,18.745253,16.460752
2022-07-11,21,2,19.11571,16.111717
2022-07-11,22,2,18.931198,16.279984
2022-07-11,23,2,18.784937,16.51723
2022-07-11,24,2,18.841778,16.411299
2022-07-11,25,2,18.931822,16.473652
2022-07-11,26,2,18.94395,16.333256
2022-07-11,27,2,19.0332,15.918801
2022-07-11,28,2,18.901714,16.36158
2022-07-11,29,2,19.009977,16.296318
2022-07-11,30,2,18.924538,16.083376
2022-07-11,0,3,19.31981,16.173985
2022-07-11,1,3,19.155882,16.274578
2022-07-11,2,3,19.093002,16.245623
2022-07-11,3,3,19.0793,16.431322
2022-07-11,4,3,19.18938,16.402863
2022-07-11,5,3,19.12871,16.30738
2022-07-11,6,3,18.47766,16.072563
2022-07-11,7,3,19.049557,16.411303
2022-07-11,8,3,19.084295,16.22335
2022-07-11,9,3,19.382423,16.38041
2022-07-11,10,3,18.749786,16.269989
2022-07-11,11,3,19.403185,16.431412
2022-07-11,12,3,18.987822,16.529175
2022-07-11,13,3,19.143475,16.143576
2022-07-11,14,3,18.80205,16.350666
2022-07-11,15,3,19.154907,16.485546
2022-07-11,16,3,19.188148,16.494734
2022-07-11,17,3,18.958149,16.458885
2022-07-11,18,3,19.350811,16.225506
2022-07-11,19,3,18.863115,16.322695
2022-07-11,20,3,19.006605,16.448153
2022-07-11,21,3,19.382038,16.381718
2022-07-11,22,3,19.207603,16.324162
2022-07-11,23,3,19.037308,16.551855
2022-07-11,24,3,19.072044,16.463488
2022-07-11,25,3,19.208347,16.588446
2022-07-11,26,3,19.19078,16.445189
2022-07-11,27,3,19.319643,16.115131
2022-07-11,28,3,19.179192,16.45001
2022-07-11,29,3,19.263151,16.40923
2022-07-11,30,3,19.181934,16.166649
2022-07-11,0,4,19.45934,16.009474
2022-07-11,1,4,19.285053,16.186962
2022-07-11,2,4,19.202154,16.256552
2022-07-11,3,4,19.197605,16.442081
2022-07-11,4,4,19.308538,16.381554
2022-07-11,5,4,19.257515,16.270906
2022-07-11,6,4,18.515125,16.23836
2022-07-11,7,4,19.161463,16.44662
2022-07-11,8,4,19.201084,16.19433
2022-07-11,9,4,19.527794,16.17186
2022-07-11,10,4,18.824234,16.326588
2022-07-11,11,4,19.557142,16.290928
2022-07-11,12,4,19.089209,16.631248
2022-07-11,13,4,19.252993,16.035822
2022-07-11,14,4,18.89211,16.512104
2022-07-11,15,4,19.286907,16.498577
2022-07-11,16,4,19.323257,16.460152
2022-07-11,17,4,19.057539,16.5324
2022-07-11,18,4,19.49523,16.10163
2022-07-11,19,4,18.954529,16.443863
2022-07-11,20,4,19.109753,16.525715
2022-07-11,21,4,19.52453,16.180305
2022-07-11,22,4,19.337822,16.291225
2022-07-11,23,4,19.155571,16.641556
2022-07-11,24,4,19.20112,16.48683
2022-07-11,25,4,19.34783,16.62526
2022-07-11,26,4,19.331951,16.405584
2022-07-11,27,4,19.420887,15.8555565
2022-07-11,28,4,19.313866,16.462164
2022-07-11,29,4,19.409317,16.34375
2022-07-11,30,4,19.316628,16.038692
2022-07-11,0,5,19.48797,16.209572
2022-07-11,1,5,19.325186,16.331255
2022-07-11,2,5,19.21769,16.414608
2022-07-11,3,5,19.235369,16.555962
2022-07-11,4,5,19.381931,16.534489
2022-07-11,5,5,19.28664,16.41894
2022-07-11,6,5,18.385796,16.332003
2022-07-11,7,5,19.189821,16.554653
2022-07-11,8,5,19.247036,16.364956
2022-07-11,9,5,19.633013,16.314398
2022-07-11,10,5,18.802822,16.403294
2022-07-11,11,5,19.647875,16.429893
2022-07-11,12,5,19.119781,16.723045
2022-07-11,13,5,19.24983,16.205923
2022-07-11,14,5,18.8349,16.617111
2022-07-11,15,5,19.338585,16.61305
2022-07-11,16,5,19.405136,16.566738
2022-07-11,17,5,19.091406,16.62945
2022-07-11,18,5,19.543777,16.300877
2022-07-11,19,5,18.922014,16.5425
2022-07-11,20,5,19.111256,16.62242
2022-07-11,21,5,19.646908,16.33796
2022-07-11,22,5,19.366692,16.447048
2022-07-11,23,5,19.17663,16.73236
2022-07-11,24,5,19.247866,16.557348
2022-07-11,25,5,19.402603,16.726284
2022-07-11,26,5,19.402315,16.518517
2022-07-11,27,5,19.442722,16.08617
2022-07-11,28,5,19.352942,16.599066
2022-07-11,29,5,19.49492,16.47674
2022-07-11,30,5,19.342178,16.20549
2022-07-11,0,6,19.22152,16.107157
2022-07-11,1,6,19.07001,16.038853
2022-07-11,2,6,18.965136,16.048409
2022-07-11,3,6,18.937822,16.158249
2022-07-11,4,6,19.054977,16.144001
2022-07-11,5,6,19.028149,16.076347
2022-07-11,6,6,18.29459,15.959999
2022-07-11,7,6,18.895462,16.147903
2022-07-11,8,6,18.984892,16.035118
2022-07-11,9,6,19.30976,16.17918
2022-07-11,10,6,18.577076,16.03357
2022-07-11,11,6,19.320498,16.203743
2022-07-11,12,6,18.811853,16.267414
2022-07-11,13,6,19.057697,16.013428
2022-07-11,14,6,18.63508,16.168951
2022-07-11,15,6,19.02426,16.208418
2022-07-11,16,6,19.074793,16.20502
2022-07-11,17,6,18.784065,16.196484
2022-07-11,18,6,19.247149,16.126638
2022-07-11,19,6,18.700705,16.126762
2022-07-11,20,6,18.845648,16.19307
2022-07-11,21,6,19.304977,16.171354
2022-07-11,22,6,19.10713,16.09663
2022-07-11,23,6,18.876427,16.273033
2022-07-11,24,6,18.953455,16.202198
2022-07-11,25,6,19.061346,16.27916
2022-07-11,26,6,19.092518,16.17394
2022-07-11,27,6,19.219059,16.080132
2022-07-11,28,6,19.045647,16.179127
2022-07-11,29,6,19.173624,16.14869
2022-07-11,30,6,19.111965,16.043512
2022-07-11,0,7,19.491434,16.10611
2022-07-11,1,7,19.377064,16.234335
2022-07-11,2,7,19.25858,16.30385
2022-07-11,3,7,19.2822,16.422895
2022-07-11,4,7,19.40184,16.399466
2022-07-11,5,7,19.347633,16.298838
2022-07-11,6,7,18.508827,16.290611
2022-07-11,7,7,19.233452,16.430952
2022-07-11,8,7,19.252754,16.211115
2022-07-11,9,7,19.601696,16.209366
2022-07-11,10,7,18.86901,16.334358
2022-07-11,11,7,19.656527,16.29425
2022-07-11,12,7,19.168781,16.575022
2022-07-11,13,7,19.318073,16.113026
2022-07-11,14,7,18.939844,16.492844
2022-07-11,15,7,19.384583,16.459867
2022-07-11,16,7,19.440056,16.43144
2022-07-11,17,7,19.135756,16.507483
2022-07-11,18,7,19.54518,16.186136
2022-07-11,19,7,19.00138,16.427532
2022-07-11,20,7,19.182234,16.48571
2022-07-11,21,7,19.631592,16.234808
2022-07-11,22,7,19.416988,16.30706
2022-07-11,23,7,19.246683,16.572823
2022-07-11,24,7,19.304756,16.439621
2022-07-11,25,7,19.442066,16.546747
2022-07-11,26,7,19.446583,16.388231
2022-07-11,27,7,19.455038,16.014692
2022-07-11,28,7,19.405113,16.447906
2022-07-11,29,7,19.520462,16.346003
2022-07-11,30,7,19.387548,16.120892
2022-07-11,0,8,18.95307,15.833582
2022-07-11,1,8,18.816685,15.98288
2022-07-11,2,8,18.757113,16.0639
2022-07-11,3,8,18.751053,16.19657
2022-07-11,4,8,18.836508,16.139713
2022-07-11,5,8,18.791225,16.073431
2022-07-11,6,8,18.243908,16.061798
2022-07-11,7,8,18.721584,16.19085
2022-07-11,8,8,18.747904,16.004337
2022-07-11,9,8,18.99932,15.933202
2022-07-11,10,8,18.491999,16.08783
2022-07-11,11,8,19.020681,16.108938
2022-07-11,12,8,18.672901,16.36473
2022-07-11,13,8,18.810019,15.945105
2022-07-11,14,8,18.51605,16.288456
2022-07-11,15,8,18.806734,16.25681
2022-07-11,16,8,18.85133,16.21636
2022-07-11,17,8,18.649664,16.248722
2022-07-11,18,8,18.979317,15.915768
2022-07-11,19,8,18.572687,16.246952
2022-07-11,20,8,18.685608,16.326113
2022-07-11,21,8,19.006893,16.005066
2022-07-11,22,8,18.851162,16.114296
2022-07-11,23,8,18.706882,16.379581
2022-07-11,24,8,18.757849,16.279924
2022-07-11,25,8,18.84609,16.344547
2022-07-11,26,8,18.852072,16.193607
2022-07-11,27,8,18.910137,15.6503725
2022-07-11,28,8,18.821512,16.197853
2022-07-11,29,8,18.911036,16.128689
2022-07-11,30,8,18.850933,15.905069
2022-07-12,0,1,19.173965,16.427956
2022-07-12,1,1,18.883646,16.42983
2022-07-12,2,1,19.402134,16.447348
2022-07-12,3,1,19.55025,16.407759
2022-07-12,4,1,19.402437,16.481625
2022-07-12,5,1,18.840776,16.54211
2022-07-12,6,1,18.985285,16.274708
2022-07-12,7,1,18.71234,16.382563
2022-07-12,8,1,19.203907,16.35952
2022-07-12,9,1,19.405989,16.42743
2022-07-12,10,1,18.557823,16.522661
2022-07-12,11,1,19.378521,16.347412
2022-07-12,12,1,19.269487,16.54448
2022-07-12,13,1,19.442087,16.260788
2022-07-12,14,1,19.090992,16.417162
2022-07-12,15,1,19.030346,16.599493
2022-07-12,16,1,19.592983,16.516624
2022-07-12,17,1,18.72046,16.329514
2022-07-12,18,1,19.373785,16.399841
2022-07-12,19,1,18.791214,16.546024
2022-07-12,20,1,19.456753,16.261656
2022-07-12,21,1,19.355728,16.527672
2022-07-12,22,1,19.295237,16.29086
2022-07-12,23,1,19.255266,16.476948
2022-07-12,24,1,19.127697,16.32729
2022-07-12,25,1,19.267607,16.463018
2022-07-12,26,1,19.011477,16.39692
2022-07-12,27,1,19.372648,16.301804
2022-07-12,28,1,19.232914,16.51227
2022-07-12,29,1,19.307411,16.408531
2022-07-12,30,1,18.747526,16.264845
2022-07-12,0,2,18.890451,16.079184
2022-07-12,1,2,18.656096,16.117996
2022-07-12,2,2,19.091116,16.14021
2022-07-12,3,2,19.198603,16.123583
2022-07-12,4,2,19.084265,16.131
2022-07-12,5,2,18.680397,16.238419
2022-07-12,6,2,18.724602,15.978308
2022-07-12,7,2,18.505125,16.13501
2022-07-12,8,2,18.889359,16.02023
2022-07-12,9,2,19.001955,16.002325
2022-07-12,10,2,18.447613,16.261187
2022-07-12,11,2,19.052284,16.0625
2022-07-12,12,2,19.05388,16.21387
2022-07-12,13,2,19.100767,16.040434
2022-07-12,14,2,18.853355,16.095081
2022-07-12,15,2,18.837532,16.25256
2022-07-12,16,2,19.268854,16.199125
2022-07-12,17,2,18.49845,16.0939
2022-07-12,18,2,19.043812,16.087265
2022-07-12,19,2,18.676237,16.2778
2022-07-12,20,2,19.100227,16.031187
2022-07-12,21,2,19.070276,16.139147
2022-07-12,22,2,18.968184,16.019909
2022-07-12,23,2,18.997585,16.148186
2022-07-12,24,2,18.885906,16.05518
2022-07-12,25,2,19.009604,16.131784
2022-07-12,26,2,18.788605,16.118996
2022-07-12,27,2,18.96395,15.938472
2022-07-12,28,2,18.970154,16.150122
2022-07-12,29,2,19.022524,16.106585
2022-07-12,30,2,18.518353,16.019651
2022-07-12,0,3,18.998413,16.333838
2022-07-12,1,3,18.768137,16.260963
2022-07-12,2,3,19.244795,16.404512
2022-07-12,3,3,19.38605,16.442934
2022-07-12,4,3,19.250921,16.458261
2022-07-12,5,3,18.78215,16.372108
2022-07-12,6,3,18.868622,16.069347
2022-07-12,7,3,18.634727,16.152424
2022-07-12,8,3,19.03049,16.251503
2022-07-12,9,3,19.191795,16.407879
2022-07-12,10,3,18.572756,16.26996
2022-07-12,11,3,19.192482,16.346098
2022-07-12,12,3,19.208374,16.516499
2022-07-12,13,3,19.25941,16.30463
2022-07-12,14,3,18.98573,16.246756
2022-07-12,15,3,18.95878,16.459497
2022-07-12,16,3,19.461098,16.604994
2022-07-12,17,3,18.642153,16.124647
2022-07-12,18,3,19.173971,16.356627
2022-07-12,19,3,18.788757,16.364792
2022-07-12,20,3,19.288765,16.273834
2022-07-12,21,3,19.223751,16.580215
2022-07-12,22,3,19.105898,16.223309
